0.0	0.0
0.06328614708685046	0.0007961152425076649
0.25307449370677787	0.0063681661542024995
0.5691548050535111	0.021488310013107147
1.0111768534689285	0.05092114982577027
1.5786506638615547	0.09941996346714059
2.2709468570680236	0.1717229403465876
3.0872970909375743	0.2725494281014116
4.026794598851302	0.40659619181252554
5.088394825329107	0.5785336882292343
6.270916158310793	0.7930023574801758
7.573040757637735	1.0546089347365162
8.993315479196735	1.3679227842804438
10.53015289412826	1.7374722584179758
12.181832402437854	2.1677410836589845
13.946501440287618	2.6631647765697366
15.822176780186986	3.228127091684738
17.806745923237788	3.866956503843512
19.897968582531853	4.583922727296354
22.09347825673905	5.383233273899411
24.390783892864622	6.269030052694219
26.78727163709843	7.245386013140739
29.280206672619222	8.316301834244415
31.866735143162632	9.485702661788856
34.543886161104766	10.757434895854729
37.3085738987583	12.135263030773082
40.15759976152464	13.622866549628133
43.087654641491504	15.223836875389116
46.09532125001339	16.94167438071477
49.1770765277614	18.779785458436592
52.32929413067737	20.74147965468759
55.54824699021918	22.82996686660381
58.83010994623421	25.04835460648383
62.17096245075184	27.399645334249406
65.56679134093835	29.886733860006043
69.01349367941421	32.51240481845835
72.50687966008736	35.27933021688745
76.04267557761531	38.19006705835221
79.61652685856652	41.24705504172665
83.22400115231004	44.452614340136826
86.86059147962585	47.80894345931105
90.52171943698707	51.318117177304494
94.20273845443174	54.98208456700864
97.8989371049051	58.80266710280228
101.60554246291845	62.78155685264569
105.31772351034115	66.9203147568673
109.0305945871081	71.22036899483426
112.73921888459655	75.68301344064251
116.43861197939874	80.30940620890583
120.12374540518805	85.10056829166409
123.78955026035281	90.05738228737337
127.43092084904724	95.18059122288156
131.04271835328564	100.47079746923177
134.61977453368786	105.9284617520788
138.15689545646106	111.55390225743936
141.64886524418813	117.3472938334384
145.09044984797507	123.3086672886512
148.4764008384956	129.43790878757815
151.8014592134576	135.7347593437279
155.06035921900562	142.19881441072147
158.24783218256218	148.82952357176617
161.35861035460314	155.62619032778562
164.3874307568559	162.5879719844296
167.32903903440285	169.71387963812074
170.1781933091702	177.00277826123627
172.92966803227978	184.45338688645344
175.57825783274066	192.06427889022936
178.11878135995985	199.8338823753173
180.5460851175523	207.7604806521596
182.85504728593781	215.84221281893593
185.04058153121497	224.07707443997708
187.09764079781297	232.46291832219583
189.02122108243017	240.99745538912146
190.80636518677812	249.67825565205936
192.44816644666503	258.50274927783937
193.94177243496335	267.46822775255055
195.28238863602434	276.57184514059685
196.4652820891181	285.810619438353
197.48578499849745	295.1814340216315
198.3392983077029	304.6810391861148
199.02129523574897	314.30605377984773
199.52732477285466	324.05296692682145
199.85301513340607	333.9181398406272
199.99407716386492	343.89780772709236
199.94630770336488	353.9880817747636
199.70559289476674	364.18495123203394
199.26791144397347	374.4842855696625
198.6293378253395	384.8818367273797
197.78604543103947	395.37324144320894
196.73430966230035	405.95402366409274
195.47051096043225	416.61959703635057
193.9911377756347	427.36526747444634
192.29278947159145	438.1862358064939
190.3721791639076	449.077600494875
188.22613649048415	460.0343604303032
185.8516103119678	471.05141779760777
183.2456713404563	482.1235810114751
180.4055146946864	493.2455677203367
177.32846237997455	504.4120078765426
174.01196569123223	515.6174468709245
170.4536075374191	526.8563487298054
166.65110468585402	538.1230993724723
162.60230992484844	549.4120099270881
158.3052141431797	560.7173201029856
153.75794832497584	572.0332016172412
148.95878545863303	583.3537616733956
143.90614235844419	594.673046490155
138.59858139766916	605.9850448778689
133.0348121518354	617.2836918605518
127.21369295111201	628.5628723411862
